"Genotype"	"Background"	"Background.simple"	"Treatment"	"Treatment.V"	"Chamber.ID"	"Chamber.Irradiance"	"Vernalization"	"Daylength"	"Temperature"	"Fluctuation"	"Survival.Bolt"	"Bolt"	"Days.to.Bolt"	"Days.to.Flower"	"Rosette.leaf.num"	"Cauline.leaf.num"	"Notes"
"1087"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConLD"	"22ConLDNV"	"6T"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	90	97	48	10	NA
"1088"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1089"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1090"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1091"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1092"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDNV"	"7B"	"Low"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1093"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDNV"	"7B"	"Low"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1094"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDNV"	"7B"	"Low"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1095"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDNV"	"7B"	"Low"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1096"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDNV"	"3B"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	67	80	44	6	NA
"1097"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDNV"	"3B"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	55	66	40	5	NA
"1098"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDNV"	"3B"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	53	66	40	6	NA
"1099"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDNV"	"3B"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	64	71	NA	NA	NA
"1100"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDNV"	"7T"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	67	NA	NA	NA	NA
"1101"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDNV"	"7T"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	72	80	57	5	NA
"1102"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDNV"	"7T"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	53	64	32	6	NA
"1103"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDNV"	"7T"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	71	NA	55	8	NA
"1104"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"N"	162	NA	NA	NA	NA
"1105"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"N"	162	NA	NA	NA	NA
"1106"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"Y"	102	118	84	10	NA
"1107"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"N"	162	NA	NA	NA	NA
"1108"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConLD"	"12ConLDV"	"2B"	"High"	"V"	16	12	"Con"	"Y"	"Y"	36	49	16	4	NA
"1109"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConLD"	"12ConLDV"	"2B"	"High"	"V"	16	12	"Con"	"Y"	"Y"	25	37	17	5	NA
"1110"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConLD"	"12ConLDV"	"2B"	"High"	"V"	16	12	"Con"	"Y"	"Y"	28	39	19	6	NA
"1111"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConLD"	"12ConLDV"	"2B"	"High"	"V"	16	12	"Con"	"Y"	"Y"	28	39	15	4	NA
"1112"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConLD"	"12ConLDV"	"5B"	"Low"	"V"	16	12	"Con"	"Y"	"Y"	27	40	15	5	NA
"1113"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConLD"	"12ConLDV"	"5B"	"Low"	"V"	16	12	"Con"	"Y"	"Y"	28	41	12	4	NA
"1114"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConLD"	"12ConLDV"	"5B"	"Low"	"V"	16	12	"Con"	"Y"	"Y"	38	50	17	6	NA
"1115"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConLD"	"12ConLDV"	"5B"	"Low"	"V"	16	12	"Con"	"Y"	"Y"	25	40	15	5	NA
"1116"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConSD"	"12ConSDV"	"4T"	"High"	"V"	8	12	"Con"	"Y"	"Y"	54	71	25	8	NA
"1117"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConSD"	"12ConSDV"	"4T"	"High"	"V"	8	12	"Con"	"Y"	"Y"	64	83	54	11	NA
"1118"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConSD"	"12ConSDV"	"4T"	"High"	"V"	8	12	"Con"	"Y"	"Y"	60	75	46	9	NA
"1119"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConSD"	"12ConSDV"	"4T"	"High"	"V"	8	12	"Con"	"Y"	"Y"	55	73	44	9	NA
"1120"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConSD"	"12ConSDV"	"5T"	"Low"	"V"	8	12	"Con"	"Y"	"Y"	64	83	55	12	NA
"1121"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConSD"	"12ConSDV"	"5T"	"Low"	"V"	8	12	"Con"	"Y"	"Y"	53	73	30	6	NA
"1122"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConSD"	"12ConSDV"	"5T"	"Low"	"V"	8	12	"Con"	"Y"	"Y"	57	76	44	9	NA
"1123"	"fpa-7 FRI"	"Col FRI"	"Col"	"12ConSD"	"12ConSDV"	"5T"	"Low"	"V"	8	12	"Con"	"Y"	"Y"	71	91	52	9	NA
"1124"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConLD"	"22ConLDV"	"4B"	"High"	"V"	16	22	"Con"	"Y"	"Y"	19	26	15	3	NA
"1125"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConLD"	"22ConLDV"	"4B"	"High"	"V"	16	22	"Con"	"Y"	"Y"	22	28	15	2	NA
"1126"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConLD"	"22ConLDV"	"4B"	"High"	"V"	16	22	"Con"	"Y"	"Y"	21	26	14	5	NA
"1127"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConLD"	"22ConLDV"	"4B"	"High"	"V"	16	22	"Con"	"Y"	"Y"	18	25	15	4	NA
"1128"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConLD"	"22ConLDV"	"6T"	"Low"	"V"	16	22	"Con"	"Y"	"Y"	18	25	15	4	NA
"1129"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConLD"	"22ConLDV"	"6T"	"Low"	"V"	16	22	"Con"	"Y"	"Y"	20	27	17	6	NA
"1130"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConLD"	"22ConLDV"	"6T"	"Low"	"V"	16	22	"Con"	"Y"	"Y"	19	25	11	5	NA
"1131"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConLD"	"22ConLDV"	"6T"	"Low"	"V"	16	22	"Con"	"Y"	"Y"	20	26	14	4	NA
"1132"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDV"	"2T"	"High"	"V"	8	22	"Con"	"Y"	"Y"	47	54	31	4	NA
"1133"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDV"	"2T"	"High"	"V"	8	22	"Con"	"Y"	"Y"	38	46	32	8	NA
"1134"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDV"	"2T"	"High"	"V"	8	22	"Con"	"Y"	"Y"	67	76	42	5	NA
"1135"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDV"	"2T"	"High"	"V"	8	22	"Con"	"Y"	"Y"	41	48	40	8	NA
"1136"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDV"	"7B"	"Low"	"V"	8	22	"Con"	"Y"	"Y"	47	54	41	8	NA
"1137"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDV"	"7B"	"Low"	"V"	8	22	"Con"	"Y"	"Y"	44	51	31	8	NA
"1138"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDV"	"7B"	"Low"	"V"	8	22	"Con"	"Y"	"Y"	44	50	25	6	NA
"1139"	"fpa-7 FRI"	"Col FRI"	"Col"	"22ConSD"	"22ConSDV"	"7B"	"Low"	"V"	8	22	"Con"	"Y"	"Y"	39	46	28	5	NA
"1140"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDV"	"3B"	"High"	"V"	16	22	"Var"	"Y"	"Y"	24	32	14	0	NA
"1141"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDV"	"3B"	"High"	"V"	16	22	"Var"	"Y"	"Y"	19	28	13	3	NA
"1142"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDV"	"3B"	"High"	"V"	16	22	"Var"	"Y"	"Y"	19	28	13	3	NA
"1143"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDV"	"3B"	"High"	"V"	16	22	"Var"	"Y"	"Y"	26	35	17	2	NA
"1144"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDV"	"7T"	"Low"	"V"	16	22	"Var"	"Y"	"Y"	18	25	13	3	NA
"1145"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDV"	"7T"	"Low"	"V"	16	22	"Var"	"Y"	"Y"	29	38	15	3	NA
"1146"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarLD"	"22VarLDV"	"7T"	"Low"	"V"	16	22	"Var"	"Y"	"Y"	28	36	17	3	NA
"1147"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarSD"	"22VarSDV"	"3T"	"High"	"V"	8	22	"Var"	"Y"	"Y"	29	39	19	5	NA
"1148"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarSD"	"22VarSDV"	"3T"	"High"	"V"	8	22	"Var"	"Y"	"Y"	29	38	17	7	NA
"1149"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarSD"	"22VarSDV"	"3T"	"High"	"V"	8	22	"Var"	"Y"	"Y"	37	44	24	3	NA
"1150"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarSD"	"22VarSDV"	"3T"	"High"	"V"	8	22	"Var"	"Y"	"Y"	38	45	28	4	NA
"1151"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarSD"	"22VarSDV"	"6B"	"Low"	"V"	8	22	"Var"	"Y"	"Y"	34	42	22	5	NA
"1152"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarSD"	"22VarSDV"	"6B"	"Low"	"V"	8	22	"Var"	"Y"	"Y"	49	56	34	8	NA
"1153"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarSD"	"22VarSDV"	"6B"	"Low"	"V"	8	22	"Var"	"Y"	"Y"	36	45	35	4	NA
"1154"	"fpa-7 FRI"	"Col FRI"	"Col"	"22VarSD"	"22VarSDV"	"6B"	"Low"	"V"	8	22	"Var"	"Y"	"Y"	37	44	22	2	NA
"1155"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"2B"	"High"	"NV"	16	12	"Con"	"Y"	"Y"	48	59	36	4	NA
"1156"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"2B"	"High"	"NV"	16	12	"Con"	"Y"	"Y"	43	55	34	8	NA
"1157"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"2B"	"High"	"NV"	16	12	"Con"	"Y"	"Y"	47	59	32	5	NA
"1158"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"2B"	"High"	"NV"	16	12	"Con"	"Y"	"Y"	53	65	40	9	NA
"1159"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"5B"	"Low"	"NV"	16	12	"Con"	"Y"	"Y"	45	57	33	7	NA
"1160"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"5B"	"Low"	"NV"	16	12	"Con"	"Y"	"Y"	48	60	26	6	NA
"1161"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"5B"	"Low"	"NV"	16	12	"Con"	"Y"	"Y"	46	59	35	6	NA
"1162"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"5B"	"Low"	"NV"	16	12	"Con"	"Y"	"Y"	44	56	30	7	NA
"1163"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"4T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	85	102	64	7	NA
"1164"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"4T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	85	100	68	9	NA
"1165"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"4T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	83	98	68	9	NA
"1166"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"4T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	85	100	62	8	NA
"1167"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"5T"	"Low"	"NV"	8	12	"Con"	"Y"	"Y"	85	102	66	8	NA
"1168"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"5T"	"Low"	"NV"	8	12	"Con"	"Y"	"Y"	88	105	62	7	NA
"1169"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"5T"	"Low"	"NV"	8	12	"Con"	"Y"	"Y"	85	102	60	7	NA
"1170"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"5T"	"Low"	"NV"	8	12	"Con"	"Y"	"Y"	85	102	64	8	NA
"1171"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"4B"	"High"	"NV"	16	22	"Con"	"Y"	"Y"	98	NA	56	5	NA
"1172"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"4B"	"High"	"NV"	16	22	"Con"	"Y"	"Y"	42	48	34	6	NA
"1173"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"4B"	"High"	"NV"	16	22	"Con"	"Y"	"Y"	81	86	60	10	NA
"1174"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"6T"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	77	86	53	13	NA
"1175"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"6T"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	68	74	46	7	NA
"1176"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"6T"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	60	66	47	6	NA
"1177"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"6T"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	71	83	50	9	NA
"1178"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1179"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1180"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1181"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1182"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"7B"	"Low"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1183"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"7B"	"Low"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1184"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"7B"	"Low"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1185"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"7B"	"Low"	"NV"	8	22	"Con"	"Y"	"N"	162	NA	NA	NA	NA
"1186"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"3B"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	39	52	33	1	NA
"1187"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"3B"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	45	56	31	6	NA
"1188"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"3B"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	46	56	40	5	NA
"1189"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"3B"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	59	69	50	5	NA
"1190"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"7T"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	67	79	55	4	NA
"1191"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"7T"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	66	76	52	6	NA
"1192"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"7T"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	46	55	39	5	NA
"1193"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"7T"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	69	82	57	4	NA
"1194"	"fpa-7"	"Col"	"Col"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"N"	162	NA	NA	NA	NA
"1195"	"fpa-7"	"Col"	"Col"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"Y"	103	116	75	7	NA
"1196"	"fpa-7"	"Col"	"Col"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"Y"	99	113	100	10	NA
"1197"	"fpa-7"	"Col"	"Col"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"N"	162	NA	NA	NA	NA
"1198"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDV"	"2B"	"High"	"V"	16	12	"Con"	"Y"	"Y"	27	37	14	3	NA
"1199"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDV"	"2B"	"High"	"V"	16	12	"Con"	"Y"	"Y"	24	36	16	3	NA
"1200"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDV"	"2B"	"High"	"V"	16	12	"Con"	"Y"	"Y"	26	38	16	3	NA
"1201"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDV"	"2B"	"High"	"V"	16	12	"Con"	"Y"	"Y"	22	34	16	4	NA
"1202"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDV"	"5B"	"Low"	"V"	16	12	"Con"	"Y"	"Y"	24	36	16	4	NA
"1203"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDV"	"5B"	"Low"	"V"	16	12	"Con"	"Y"	"Y"	24	36	16	4	NA
"1204"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDV"	"5B"	"Low"	"V"	16	12	"Con"	"Y"	"Y"	22	36	16	3	NA
"1205"	"fpa-7"	"Col"	"Col"	"12ConLD"	"12ConLDV"	"5B"	"Low"	"V"	16	12	"Con"	"Y"	"Y"	24	37	16	4	NA
"1206"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDV"	"4T"	"High"	"V"	8	12	"Con"	"Y"	"Y"	62	81	41	11	NA
"1207"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDV"	"4T"	"High"	"V"	8	12	"Con"	"Y"	"Y"	51	67	35	5	NA
"1208"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDV"	"4T"	"High"	"V"	8	12	"Con"	"Y"	"Y"	51	69	43	9	NA
"1209"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDV"	"4T"	"High"	"V"	8	12	"Con"	"Y"	"Y"	55	72	42	8	NA
"1210"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDV"	"5T"	"Low"	"V"	8	12	"Con"	"Y"	"Y"	54	70	34	7	NA
"1211"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDV"	"5T"	"Low"	"V"	8	12	"Con"	"Y"	"Y"	55	71	33	6	NA
"1212"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDV"	"5T"	"Low"	"V"	8	12	"Con"	"Y"	"Y"	60	76	43	8	NA
"1213"	"fpa-7"	"Col"	"Col"	"12ConSD"	"12ConSDV"	"5T"	"Low"	"V"	8	12	"Con"	"Y"	"Y"	60	75	44	9	NA
"1214"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDV"	"4B"	"High"	"V"	16	22	"Con"	"Y"	"Y"	19	24	16	4	NA
"1215"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDV"	"4B"	"High"	"V"	16	22	"Con"	"Y"	"Y"	19	26	14	4	NA
"1216"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDV"	"4B"	"High"	"V"	16	22	"Con"	"Y"	"Y"	19	23	16	4	NA
"1217"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDV"	"4B"	"High"	"V"	16	22	"Con"	"Y"	"Y"	18	24	18	4	NA
"1218"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDV"	"6T"	"Low"	"V"	16	22	"Con"	"Y"	"Y"	19	24	16	4	NA
"1219"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDV"	"6T"	"Low"	"V"	16	22	"Con"	"Y"	"Y"	18	24	17	3	NA
"1220"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDV"	"6T"	"Low"	"V"	16	22	"Con"	"Y"	"Y"	19	24	17	4	NA
"1221"	"fpa-7"	"Col"	"Col"	"22ConLD"	"22ConLDV"	"6T"	"Low"	"V"	16	22	"Con"	"Y"	"Y"	19	24	16	3	NA
"1222"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDV"	"2T"	"High"	"V"	8	22	"Con"	"Y"	"Y"	69	44	28	8	NA
"1223"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDV"	"2T"	"High"	"V"	8	22	"Con"	"Y"	"Y"	39	47	36	9	NA
"1224"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDV"	"2T"	"High"	"V"	8	22	"Con"	"Y"	"Y"	40	47	34	8	NA
"1225"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDV"	"2T"	"High"	"V"	8	22	"Con"	"Y"	"Y"	38	44	30	9	NA
"1226"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDV"	"7B"	"Low"	"V"	8	22	"Con"	"Y"	"Y"	44	51	40	10	NA
"1227"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDV"	"7B"	"Low"	"V"	8	22	"Con"	"Y"	"Y"	38	44	29	5	NA
"1228"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDV"	"7B"	"Low"	"V"	8	22	"Con"	"Y"	"Y"	43	51	34	8	NA
"1229"	"fpa-7"	"Col"	"Col"	"22ConSD"	"22ConSDV"	"7B"	"Low"	"V"	8	22	"Con"	"Y"	"Y"	43	50	27	8	NA
"1230"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDV"	"3B"	"High"	"V"	16	22	"Var"	"Y"	"Y"	19	27	17	4	NA
"1231"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDV"	"3B"	"High"	"V"	16	22	"Var"	"Y"	"Y"	18	26	16	3	NA
"1232"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDV"	"3B"	"High"	"V"	16	22	"Var"	"Y"	"Y"	18	26	15	3	NA
"1233"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDV"	"3B"	"High"	"V"	16	22	"Var"	"Y"	"Y"	19	27	16	3	NA
"1234"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDV"	"7T"	"Low"	"V"	16	22	"Var"	"Y"	"Y"	20	28	16	4	NA
"1235"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDV"	"7T"	"Low"	"V"	16	22	"Var"	"Y"	"Y"	19	25	16	4	NA
"1236"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDV"	"7T"	"Low"	"V"	16	22	"Var"	"Y"	"Y"	20	27	17	3	NA
"1237"	"fpa-7"	"Col"	"Col"	"22VarLD"	"22VarLDV"	"7T"	"Low"	"V"	16	22	"Var"	"Y"	"Y"	18	25	16	2	NA
"1238"	"fpa-7"	"Col"	"Col"	"22VarSD"	"22VarSDV"	"3T"	"High"	"V"	8	22	"Var"	"Y"	"Y"	33	40	26	5	NA
"1239"	"fpa-7"	"Col"	"Col"	"22VarSD"	"22VarSDV"	"3T"	"High"	"V"	8	22	"Var"	"Y"	"Y"	35	43	21	5	NA
"1240"	"fpa-7"	"Col"	"Col"	"22VarSD"	"22VarSDV"	"3T"	"High"	"V"	8	22	"Var"	"Y"	"Y"	38	44	25	3	NA
"1241"	"fpa-7"	"Col"	"Col"	"22VarSD"	"22VarSDV"	"3T"	"High"	"V"	8	22	"Var"	"Y"	"Y"	35	42	28	5	NA
"1242"	"fpa-7"	"Col"	"Col"	"22VarSD"	"22VarSDV"	"6B"	"Low"	"V"	8	22	"Var"	"Y"	"Y"	37	43	23	4	NA
"1243"	"fpa-7"	"Col"	"Col"	"22VarSD"	"22VarSDV"	"6B"	"Low"	"V"	8	22	"Var"	"Y"	"Y"	35	43	25	4	NA
